review,rating
"mau ngebatalin tiket saudara yang salah tanggal gagal terus,, setiap klik pembatalan , ad peringatan nama penumpang tidak d temukan d ubah jadwal ttp juga tdk bisa peringatanny pun sama minta tolong donk d permudah laagi dlm haal pembatalan untuk ngebantu orang yg hp ny tdk bisa lagi acces aplkkasi KAI",1
tp kadang2 kna jaringan,5
nyaman dan tepat waktu,5
bagus banget,5
dobol gak guna blasss,1
amanah,5
"10 tahun sudah setiap lebaran nyari tiket mudik gak pernah dapet,yang saya bingung itu sistem nya gimana..????stanbay jam 00:00 menunggu antrian 00:06 HABIS..Setiap tahun begitu,gak masuk diakal sedangkan rute tujuan bukan satu kereta aja banyak pilihan.",1
"Bikin lag wifi gw aja setiap kali kereta lewat, ganggu banget. udah mah lewatnya sering.",1
aplikasi gajelas. mau daftar akun aja lama betul kirim otp nya,1
"percuma pakai antrian udah dapat no antrian dua untuk lebaran giliran mau beli di pencet ga bisa hanya sampai informasi penumpang,ga bisa pilih lanjutkan dasar oknum PT KAI ga bisa kerja sampah.",1
mudah dan efisien,5
"Banyak bugnya gini, maintance 30 menit lebih tengah malam nungguin lama lama. pas udah geser ke pembayaran tiba² ke out sendiri pas mau pesan di jadwal yang sama jadi gabisa gegara katanya udah booking di jadwal yang sama padahal engga",1
tiket lebaran susah nya minta ampun..,1
lemot,1
"Bintang 1 saja cukup lah Ya.. sesuai Pelayanan Aplikasi. Sekelas KAI saja gabisa handle aplikasi ONLINE. Orang Belom Booking Tiket sudah ada Tulisan ""Tidak Bisa Pesan Tiket Dengan Rute Yang Sama""",1
SELALU ERROR! TIDAK JELAS!,1
malam kok sering eror ya,3
pas mau bayar qr nya ngga bisa,1
server sering ngedown,1
aplikasi ini parah pesen tiket loading trs. banyak yang complain tp tidak ada tanggapan. dasar Konoha..,1
untuk lihat jadwal KRL saja tidak bisa aplikasi macam apa inj,1
"Pakai nomor antrian malah makin tidak bagus. Antrian tidak sesuai dengan waktu yang tertera di layar. Setelah nunggu antrian lama, tiket habis. Sungguh tidak efektif. Sangat kecewa Makin diperbaharui aplikasinya malah makin lambat. Dibuat pake antrian kembali malah makin lama",1
bagus sekali,5
gampang error.,1
"Aplikasi makin berat, jadwal lama keluarnya. Tolong perbaiki!",1
"banyak error, ngelagg!! padahal jaringan gada masalah",1
kbnyakan eror dah heran,3
aplikasi busuk lemot,1
aplikasinya kurang bagus banyak error nya,3
ini kenapa ko ga bisa pesan tiket ya ?,1
"Cari tiket malah masuk halaman antrian. Katanya refresh otomatis, ditunggu 15 menit gak ada refresh.",1
good,5
aplikasi sering gangguan,3
saya ingin menyampaikan keluhan tentang aplikasi ini.. menurut saya semakin diupdate versinya semakin tidak bagus.. bberpa kali saya mengalami no kursi pesanan tdak sama stlah dilakukan pembayaran.. lalu saya sangat terganggu ketika tidak bisa melakukan pemesanan h-1 jam.. dan aplikasi sering lemot dan eror.. mohon diperbaiki seharusnya versi baru lebh bagus bukan malah buruk dri sblumnya 🙏,1
bagus,5
"mohon maaf, mau tanya kk: saya tadi malam nunggu tiket airlangga tujuan babakan untuk tgl 23 maret, tapi pas jam 00.00 mayoritas sudah terisi, pertanyaan saya: apa bisa beli tiket sebelum tanggal pemesanan di buka? Terima kasih",5
bagus dan tingkatkan kemudahan2 lainnya.,5
"kok qris nya gabisa di download ya? ngebug apa gimana, kok habis diupgrade malah gini min",1
bagus layanan KAI acces memudahkan kami untuk pesan tiket,5
tidak bisa login untuk beli tiket,1
mantab,5
Alhamdulillah,5
bagus,5
excellent,5
cepat dan praktis,5
susah x pesan tiket pagi dh d tungguin malah pas d pesan lelet muter2 GK bisa d pesan ..pas kembali dh habis .Tah aplikasi ap,1
ini kenapa samsung a03 varian 4/128 ga bisa download ini woy. pikir lah kalo update,1
mantapp,5
good,5
susah amat bayar via qr,1
bagus,5
bagus,5
Semoga PT. KAI semakin sukses,5
bagus mempermudah dalam pesen tiket jadi gk harus datang ke tempat,5
"aplikasi amatir,receh",1
"mudah diakses, praktis dan efisien waktu",5
"jika belum siap update, tidak usah di update. malah tidak bisa di gunakan. mau lebaran malah jadi nggak bisa pesan",1
ok,5
ok,4
mantapp poll ada fitur refund sekarang yey,5
bagus sangat membantu,5
luar biasa,5
Mudah digunakan,5
praktis,5
baik,5
Lebih cepat dan mudah di akses,5
mantab beli mudah cancel mudah,5
okey,4
eh ini lagi bermasalah kah? mau pesen tiket kereta woi,4
Aplikasi KAI sangat mudah digunakan,5
"Aplikasinya bagus, tapi.. metode pembayaran e-wallet tidak bisa, melalui bank pun hanya mandiri yang bisa(per 5 feb 2026), harusnya bisa lewat e-wallet! trus dibagian penukaran railpoint gambar serta tulisannya terbalik, gimana mau bacanya, udah terballik dri atas terbalik dari samping pula. Ubtuk kedepan semoga semua diperbaiki dan tambahkan jalur kereta, agar mempermudah bagi orang baru.",5
min klau bisa tiket buat dewasa ya minimal 5 pembelian tiket lah Klau minimal 4 tiket susah,5
susah untuk masuk mendapatkan tiket,2
ok,4
aplikasi eror mulu,3
"kalo war tiket lebaran selau error. tolong perbaiki, dan masih banyak calo jual tiket di online. apa bisa di berantas? apakah ada keterlibatan orang dalam ? apa hanya pak jonan yang bisa memperbaiki nya ?",1
batas waktu bayar cuma 5 menit topup kaipay adminnya 3ribu sendiri,3
sangat baik👍 memudahkan pemesanan tiket kereta,5
Aplikasi aneh... pesan tiket hari raya H plus 1 padahal antrian nomor satu pukul 0.0 pas kebuka tanggal.nya tiket sudah habis. sungguh ada yang tidak beres,2
bagus,5
"makin gk jls. masa tiap minggu hampir maintenance dn sangat ngerugiin bngt d wktu mau cek dn order tiket perjalanan KAI. udh unistall brulang kali dn nyoba login jg sllu failed request. gliran mau lapor kendala tapi malah gk muncul jnis laporan yg mau d pilih dn d laporin. ayolah, tolong pemeliharan dn sistemnya d perbaiki demi knyamanan bnyk orng",1
terbaik,5
terimakasih sangat membantu,5
kerenn,5
sampah GK bisa buat verifikasi email nya,1
cukup membantu dan agak mudah menggunakannya,3
bagus banget,5
mantap,5
luar biasa...mantap... terimakasih pelayanan nya,5
makin di-update makin banyak masalah nya,1
"sebenarnya aplikasi ini memudahkan,tp knp beberapa hari ini susah sekali pesan tiket pake kai acces,pdhal tiap hari sy hrs kuliah PP malang-madiun..",5
sngt membatu,5
kenapa war tiket lebaran tahun ini susah banget min 😥 udah 4hari begadang ga dapet,5
cepat,5
mantap,5
good,5
sangat keren,5
"Sudah lama pakai aplikasi ini tp kecewa Fitur pindah tempat duduknya kena charge 25%, padahal banyak yang masih kosong. Aplikasi sering telat beri informasi kalau ada hambatan perjalanan. KAI pay sering terlambat saat nambah sering telat dan tidak ada benefitnya. Saat perjalanan Railfoodnya kadang tidak berfungsi",1
PARAH PARAH PARAHHHHHH APLIKASI TROUBLE GATAU LAGI MAU NGOMONG APA SAKING JELEKNYA NIH APK,3
azib dan aUb dah,5
gangguan mulu,1
riweuh,1
selalu delay jam nya,1
Bismillah awal pake semoga lancar jd pelanggan tetap,5
"untuk pemesanan tiket pergi pulang, tolong ditampilkan juga tiket untuk pulang nya. tampilan baru sebenarnya mudah. hanya saja, saya ingin keterangan biaya porter, keterangan fungsi tombol logistik juga ditambahkan.",4
"secara aplikasi sudah bagus min, yang mau saya komplain spesifik di dicomuterline blorasura kenapa tidak distop untuk pemesanan tiketnya ketika sudah mbeludak ?, karena pernah dan akan menjadi pengalaman terburuk saya ketika memesan tiket commuterline blorasura yang saat itu saya pesan dari babat - sby pasarturi ketika sudah masuk saya tidak mendapat tempat duduk dengan berdesak desakan saya berdiri dari berangkat sampai tujuan, mohon solusi dan perbaikannya min 🙏",3
bagus dan bersih,5
oke semuanya,5
Payah nge War tiket mudik tiap tahun seperti hantu ilang begitu aja kaga jelas..baru buka belum sampe 1 menit sudah habis aja !!!!!!!!!!,1
5 malam berturut-turut cari tiket lebaran pas jam 00.00 hasilnya nihil,1
Aplikasi sampah. Tiap tahun begini terus. Bukan apa2 ya. Setiap kali mau pesen selalu stuck dan ketika masuk ke metode pembayaran selalu not respon sampai waktu kadaluwarsa padahal jaringan Wifi ataupun data seluler bagus dan baik. Mohon perbaikannya jika tidak mending hapus aja aplikasinya dari playstore.,1
👍👍👍,5
okay,4
bagus,5
mantap,5
"sudah beli tiket, karena emang aplikasi nya gk jelas dan ngebug tiba tiba tiket nya gk ada tapi saldo sudah ke potong. di Riwayat transaksi pun tidak ada semua nya padahal habis topup, habis beli tiket dll. aplikasi gk jelasss bikin rugi. mana lagi buru buru, akhirnya ketinggalan kereta bangkeee",1
oke,5
"Achhh nyolong nih aplikasi. Saldo 4k,harga tiket 3rb ( Buaran- Cibitung. Transaksi Sukses,saldo sisa 1k,tapi barcode gak muncul,sampe kalah debat w sama pegawai stasiun Buaran,karna emang ga da history pembelian tiket.Tapi w bilang saldo berkurang malah pada gak percaya. Dari pada dikatain gila, akhirnya w top up lagi pake Mbanking 10rb,Yg masuk,saldo cuma 9k. Berarti dalam kurang 1 jam,saldo w berkurang 4k. mending pake KMT",1
top lebih mudah,5
semakin ok,5
enak banget naik ke reta api,5
update aplikasi mulu,3
sangat baik dan membantu,5
mantap,5
kereeeeeeeeen,5
heran w tiap taun hrs bgadang trs buat nyari tiket lbaran.yg lbih anehnya LG d jam 00:00 baru juga d buka udh abis smua.apa iya secepat itu.apa jgn2 ada maen nih mafia2..,1
alhamdulillaah,5
transportasi darat paling nyaman. aplikasi bgus bgt,5
bagus baik,5
lumayan,5
kebayang kalo lg darurat ga bisa dadakan terutama pas mendekati lebaran kasian rakyat kecil yg hanya paspasan kejangkaun nya ekonomi,3
"saldo bisa berkurang sendiri, masa apk buat ajang korupsi",1
"sangat membantu sekali,pokoknya mantaf pokoknya deeh trimaksih",5
mantap,5
"ini kenapa ya aplikasi nya kalo dah lama gak di buka trs pas mau di buka gak bisa, harus uninstall dulu trs install ulang baru bisa di buka yaaaaa?",3
"menggunakan aplikasi bukan ny mempermudah untuk mengakses pembelian, tiap mau mudik lebaran kenapa ada apa dengan sistem KAI access ini, apa ada permainan pembelian tiket??",1
"Sangat membantu untuk pemesanan tiket KA,tapi saat ini Aplikasi ini tidak bisa di buka di Hp saya...crass terus dan juga katanya tidak memadai di hp saya.Perangkat anda tidak kompatibel dengan versi ini.",2
pelayanan prima dan nyaman,5
sangan membantu,5
metode pembayaran lewat shopeepay gak bisa error Mulu.. lengkapi metode pembayarannya dong..,3
mantap,5
bagus,5
kalau mau libur nasional pasti mendadak jadi sampah,1
Aplikasi sering eror,1
"Aplikasinya cepat, dan mud ah di mengerti. semoga layanannya juga begitu.",5
sulit mental terus,2
Mohon perkenan pertimbangannya utk menurunkan persentase pembatalan tiket kereta.,4
kalo bisa potongannya lebih kecil lagi,5
mantab,5
gagal terus napa nih.. mau pesen juga di persulit.. trus kanapa saya g bisa pesen tiket,1
🙏,5
nice,5
Pelayanan aplikasi semaki buruk,1
"layanan CS gk bisa berpungsi dengan semestinya,saya ada kendala pembelian yg tidak masuk tapi saldo sudah terpotong,saya beli pulsa di apk ini dengan metod pembayaran qris saya sudah melakukan payment via shopepay tapi pulsa blm masuk saldo sudah terpotong😭kecewa bener""",1
bagus dan mudah digunakan,5
"MOHON PERBAIKANYA, INI APLIKASI NGE BUG PAS VISITOR NAIK🤣",1
"UDEH 3 HARI WAR TIKET SELALU ON TIME JAM 00.00 KRETA MASIH TERSEDIA SEMUA DI SAAT DI PILIH SALAH SATU KRETA UDAH DAFTAR PENUMPANG LANJUT PILIH KURSI MALAH LAMA MASUKNYA GAK TAUNYA LANGSUNG HABIS!! SECEPAT ITU KAH ,?? KRETA LANGSUNG HABIS SEMUA!! INI KAYA ADA YG ANEH SAMA KAI, APAKAH ADA YG BERMAIN SEPERTI CALO?!! TAHUN LALU GAK SEPERTI INI LOH BENER BENER JANGGAL!!!",1
"tiket lebaran..masa baru akses jam 00.00 sudah antri, kemudian masuk..eh... langsung habis ludes,",1
gimana ceritanya. tiket Serayu dari pasar senen k purwokerto abis. sedangkan dari pasar senen cikampek masih banyak. tapi dari cikampek k purwokerto abis juga. jadi lewat mn yg dari jakarta pesen tiket serayu,4
war tiket lebaran parah sih,2
nunggu verivikasi dah seminggu ngga dikirim kirim....gimana mau pesen yang ada hapus instalana.,5
pesen tiket gak pernah bisa....permainan kotor orang dalam!!,1
"aplikasi parahhhhh, buat H-2, 4 menit sudah habis... nyeseeell download",1
"kacauu war tiket lebaran kaya kekuatan orang dalam , percuma ada aaplikasi ini pesan tiket kereta di hari penting di gituin",1
mantap,5
2menit kereta habis,1
penanganan cepat,5
mantab mantab,5
gara gara nih app si dityo pensi mole👎👎,1
bagus,4
bagus,5
"lumayan, permudah lagi kembangkan",4
mau refund aja di persulit chet ngga di bales bales gimana sih,1
"""cannot booking more than 6 booking per day"" padahal cuma sampe liat kursi di gerbong nya aja, ga pesen. apakah harus pesen saat itu juga?, jadi males + ga fleksibel.",1
mantap aplikasi nya,5
mudah dipahami aman,5
"Servernya di upgrade ya, pemesanan tiket saat mau mudik timeout terus, ayo lah company besar masa gak modal.",1
bagus dan Oke,5
di hp saya ga bisa ke instal padahal android 10 ke atas,1
aplikasi mudah digunakan,5
"untuk yang sekian kalinya saya kecewa dengan commuter line,bekasi cikarang.untuk di jam 11:00 sengaja di perlambat untuk ketinggalan kereta walahar tujuan purwakarta.harga tiket tidak seberapa tapi dikalikan banyak penumpang yg tertinggal akibat commuter line yg selalu di tahan dan berhenti lama di stasiun bekasi.",1
good respon,5
ok,5
kenapa ya sulit dibuka...,1
mudah,5
bagus,5
Bener2 tidak rekomen undu aplikasi ini cuma buang2 kuota aja....sangat buruk mendaftar aja sampai berbulan bulan nggk ada verifikasi,5
cara cepat lebih aman,5
"kenapa susah pesen tiket buat lebaran ya, padahal udah masuk menu pemesanan, tapi infonya seat not available !?",1
bagus,4
lebih informatif dari sebelumnya.,5
Good,5
aneh udah bayar 100% refund tapi pas di refund ga 100%,1
"sangat membantu, cm jadi tidak membantu kalau tarif khususnya kadang pas go show tidak berubah atau kadang telat ganti harga..",5
sangat memudahkan untuk pembelian tiket kereta api,5
Ok,5
sangat baik,5
"jngn kasih akses sblm jam stngh 4 atau jam 3 kebiasaan di stasiun Rangkasbitung jam brpapun KLO hari Senin brangkat subuh orang orang stngh 4 aja udh pada mangap, kasian yg rumah nya jauh. ngeselin juga orang orang yg mangap aja baru stngh 4",1
"maaf, padahal saya sudah menunggu jam 12 malam agar tidak kehabisan tiket, tetapi begitu saya masuk harus mengantri terlebih dahulu ini karena sistemnya update ya? padahal dulu ga kaya gini, bagusan yang dulu. setelah antri panjang dan lama (±15menit) akhirnya bisa masuk, dan memilih penumpang dan setelah memilih penumpang untuk melanjutkan pemilihan kursi ini sangat lama sekali, dicoba berulang kali gagal gagal dan gagal sampai akhirnya saya kehabisan tiket, jujur kecewa banget",1
memudahkan,5
"waduh gimana ni, uang saya ga balik, tiket ga dapet tpi saldo ketarik😭",1
bagus,5
semakin hari semakin susah buat pesan tiket liburan atau lebaran,1
semakin hari semakin susah buat pesan tiket liburan atau lebaran...,1
war tiket lebaran tahun 2026 susahnya minta ampun padahal udah ngisi data mental terus ga tau sistemnya apa gimana ini,2
gak guna,1
gila bgt nge war tiket dari jam 23.30 kaga dapet juga !!!!!!!!,1
"semenjak ada sistem antrian² sekarang jdi lebih susah dapet tiket lebaran, udah masuk tinggal pilih kursi doang leletnya minta ampun sampe berakhir sesi kitanya, tolong pihak kai dong, kritik dan saran didengarkan syukur² lngsung dikerjain",1
"capek tiap mlm begadang mau pesen tiket yg terjangkau harga y .sekali yg di inginkan dh masuk nh seneng banget rasa y isi data penumpang udah tp ya begitu ke tahap selanjut y muter' sim card 3 operator simpati,indosat,xl sampe satu jam di ulang' begitu trs sampe 3 hp yaa begitu juga hasil y zonk sampe rubah' rute tetap aja zonk mls buka apk y lg..liat di traveloka dh abis semua klo emang di aplikasi resmi dh abis yaaa jng di tampilkan di layar klo msh tersedia",1
"tahun 2026 siatem pembelian untuk tiket lebaran buruk, paling buruk diantara tahun sebelumnya. Akan saya tambahi jadi 5 kalau sistemnya diperbaiki kaya dulu atau lebih baik",1
sudah akses pemesanan tiket lebaran 1447 H,1
aplikasi sangat lemot banyak korupsi,1
Tidak mudah untuk pembelian tiket kereta api lebaran.,1
bug,1
lola error,1
"tiap mudik selalu ga bisa diandalkaan , aplikasi sangat tidak membantu",1
War tiket lebaran standby dari jam 23.30 pas masuk 00.00 bisa pilih kereta tp stuck di pembayaran loading terus dan kembali ke awal. Cek ulang kereta 00.03 sudah habis.,1
tinggal di bayar aja susahnya minta ampun dari kemaren nganti tinggal bayar susah bngt heran,1
sangat tidak bagus selalu habis trjual,1
ok,5
Pasti selalu menjelang mudik error,1
APLIKASI GA GUNA HAPUS AS AJAAA,1
ga wortit sumpah udah antri lama ujung2nya timeout abis itu sesi berakhir,1
"kalau buat aplikasi yang bener dong, sewa server yang bagus. masak aplikasi banyak bug, sering keluar, & server full terus. padahal yang pesen cuma se Indonesia. apalagi kalau se dunia. maaf saya marah² karena kecewa parah, tiap taun nggak ada perkembangan.",1
"Semakin lelet aja aplikasi ini,mau pilih jadwal susahnya minta ampun,bukan karena jaringan saya,jaringan aman² aja,,KECEWA BGT",1
lemotnya,4
Tolong perbaiki sistem antriannya udah tiap tahun bukannya makin baik malah makin parah .,1
"maksudnya nunggu antrean 15 menit udah nunggu lama tiket malah habis? udah 3 hari kaya gitu terus woy😭😫, parah SEKIRANYA TIDAK MEMBANTU GA USAH NGREPOTIN lah SAKIT BANGET",1
Loading mulu kagak bisa jalan ini aplikasi. Dah sampe restart hp juga tetep aja,1
aplikasi blm mumpuni untuk situasi pembelirame,1
"saya sudah bayar , di m.banking berhasil. tetapi di aplikasi tidak masuk / gagal. saya bayar 3 tiket melalui qriss. uang tidak kembali.",1
"kenapa hrus upgrde member sih serasa kaya dipaksa, giliran udah upgrade ttp aja gk bisa juga. skip nih apk deh",1
